title,count,mean,std,min,25%,50%,75%,max
鑫业大厦散盘,3.0,5088.0,328.0,4805.0,4908.0,5011.0,5230.0,5448.0
鑫凤家园,7.0,5117.0,1047.0,3642.0,4420.0,5065.0,5872.0,6528.0
鑫合小区,2.0,4864.0,497.0,4512.0,4688.0,4864.0,5039.0,5215.0
鑫境界,55.0,11699.0,4644.0,7887.0,9035.0,9688.0,10450.0,23122.0
鑫汇茗苑,3.0,19743.0,1402.0,18212.0,19134.0,20055.0,20509.0,20963.0
鑫海阳光,9.0,8886.0,409.0,8196.0,8715.0,8933.0,9221.0,9385.0
钰桥中央庭院,55.0,18434.0,3493.0,15358.0,16872.0,17547.0,18674.0,38503.0
钻石9座,78.0,10176.0,678.0,8150.0,9810.0,10171.0,10600.0,11412.0
钻石小区,2.0,7168.0,378.0,6900.0,7034.0,7168.0,7301.0,7435.0
铁山巷,12.0,13161.0,1033.0,11034.0,12646.0,13165.0,13760.0,15006.0
铁山巷（南山商圈）,2.0,17770.0,276.0,17575.0,17672.0,17770.0,17868.0,17965.0
铁西工人新村,2.0,5411.0,1015.0,4693.0,5052.0,5411.0,5770.0,6129.0
铁路小区,2.0,14794.0,1617.0,13650.0,14222.0,14794.0,15365.0,15937.0
铁路西站,3.0,13219.0,1092.0,12430.0,12596.0,12761.0,13613.0,14465.0
铁龙市场,6.0,4769.0,609.0,4017.0,4240.0,4904.0,5305.0,5333.0
铜锣湾,17.0,10527.0,1843.0,6597.0,10564.0,11116.0,11638.0,12897.0
铭熙水岸,19.0,5626.0,516.0,4731.0,5267.0,5603.0,5952.0,6592.0
铭熙水岸二期,49.0,5292.0,736.0,4015.0,4639.0,5353.0,5920.0,6709.0
银寰大厦,1.0,12453.0,,12453.0,12453.0,12453.0,12453.0,12453.0
银寰花园,2.0,10914.0,738.0,10392.0,10653.0,10914.0,11174.0,11435.0
银帆国际,75.0,11745.0,924.0,8612.0,11286.0,11733.0,12290.0,14649.0
银河公寓,3.0,8940.0,1989.0,6836.0,8014.0,9193.0,9992.0,10790.0
银河洗浴散盘,1.0,4804.0,,4804.0,4804.0,4804.0,4804.0,4804.0
锦云中园,39.0,12254.0,1796.0,8387.0,11402.0,12265.0,13372.0,16006.0
锦云北园,3.0,12484.0,3000.0,9248.0,11140.0,13033.0,14102.0,15172.0
锦云南园,5.0,12266.0,1869.0,9638.0,11554.0,12014.0,13917.0,14208.0
锦华中园,79.0,13262.0,1006.0,10378.0,12610.0,13333.0,13954.0,15926.0
锦华北园,66.0,15130.0,2143.0,9259.0,13998.0,15630.0,16568.0,21057.0
锦华南园,20.0,11543.0,1386.0,7746.0,10942.0,11446.0,12586.0,13552.0
锦华银座,1.0,15788.0,,15788.0,15788.0,15788.0,15788.0,15788.0
锦园小区,3.0,6009.0,35.0,5985.0,5990.0,5994.0,6022.0,6049.0
锦城东园,45.0,19274.0,960.0,16628.0,18843.0,19122.0,19691.0,21906.0
锦城园C区,31.0,15734.0,1282.0,13685.0,14759.0,15810.0,16430.0,18405.0
锦城西园,4.0,18650.0,3054.0,14102.0,18451.0,19907.0,20106.0,20683.0
锦府桃源,8.0,23801.0,1509.0,21320.0,23007.0,23803.0,25176.0,25438.0
锦江园,57.0,12521.0,1183.0,9657.0,11694.0,12636.0,13379.0,14503.0
锦江园西北路,11.0,12067.0,1397.0,9511.0,11450.0,12334.0,12835.0,14464.0
锦泉中园,25.0,13252.0,1708.0,9981.0,12329.0,12841.0,14371.0,17930.0
锦泉南园,38.0,13080.0,1832.0,8606.0,12047.0,13325.0,14318.0,16686.0
锦泉源B1区,63.0,14336.0,979.0,11807.0,13880.0,14316.0,14694.0,16960.0
锦泉源B4区,35.0,12591.0,3017.0,6961.0,10002.0,13452.0,14955.0,17511.0
锦泉源B5区,49.0,14012.0,1111.0,11760.0,13357.0,13863.0,14839.0,16330.0
锦泉源B6区,21.0,15401.0,1015.0,13861.0,14462.0,15373.0,15880.0,18013.0
锦泉源D1区,71.0,15680.0,1250.0,12453.0,14824.0,15810.0,16602.0,19473.0
锦泉源D2区,178.0,14566.0,1499.0,10908.0,13414.0,14709.0,15670.0,18588.0
锦泉源D3区,63.0,13990.0,1983.0,5833.0,12928.0,14000.0,15084.0,17212.0
锦泉源D4区,47.0,15740.0,1620.0,12184.0,14186.0,16014.0,16744.0,19198.0
锦绣台山小筑,5.0,19766.0,2806.0,16211.0,17683.0,20824.0,20849.0,23261.0
锦绣园,6.0,14313.0,2770.0,10565.0,12214.0,14804.0,16421.0,17392.0
锦绣暖山,119.0,15611.0,1581.0,12569.0,14494.0,15483.0,16597.0,21153.0
锦绣满堂,18.0,5954.0,693.0,4373.0,5408.0,6166.0,6341.0,7401.0
锦绣燕居沙河口区一期,5.0,21329.0,910.0,19766.0,21322.0,21734.0,21787.0,22035.0
锦绣路,1.0,11056.0,,11056.0,11056.0,11056.0,11056.0,11056.0
锦联樱花园,31.0,14132.0,1038.0,12674.0,13421.0,13919.0,14748.0,16205.0
锦虹北园,23.0,13492.0,1753.0,10000.0,12376.0,13567.0,14800.0,16613.0
锦虹南园,15.0,12587.0,809.0,10958.0,12273.0,12877.0,13062.0,13782.0
锦霞北园,85.0,13274.0,1959.0,8582.0,12170.0,13267.0,14444.0,18168.0
锦霞南园,53.0,12738.0,1336.0,8584.0,11968.0,12886.0,13554.0,15034.0
锦龙大厦后身,1.0,3632.0,,3632.0,3632.0,3632.0,3632.0,3632.0
长城世家一期,7.0,4675.0,664.0,3761.0,4264.0,4695.0,5094.0,5552.0
长城世家二期,2.0,6160.0,503.0,5804.0,5982.0,6160.0,6337.0,6515.0
长城小镇,2.0,4854.0,814.0,4279.0,4567.0,4854.0,5142.0,5430.0
长太巷,5.0,13212.0,1564.0,11785.0,12296.0,13071.0,13075.0,15833.0
长恒花园,1.0,23091.0,,23091.0,23091.0,23091.0,23091.0,23091.0
长春花园,14.0,18136.0,1601.0,15968.0,16778.0,18067.0,19420.0,20921.0
长春街,7.0,12161.0,1288.0,10392.0,11476.0,11784.0,12842.0,14318.0
长春路（新起屯商圈）,3.0,12565.0,1515.0,11192.0,11752.0,12313.0,13252.0,14191.0
长春路（石道街商圈）,19.0,13107.0,1420.0,10005.0,12720.0,13506.0,13812.0,15378.0
长江杰座,2.0,28761.0,1106.0,27979.0,28370.0,28761.0,29152.0,29543.0
长江路（中山友好商圈）,3.0,15364.0,3535.0,12587.0,13375.0,14163.0,16753.0,19343.0
长江路（民主广场商圈）,1.0,12018.0,,12018.0,12018.0,12018.0,12018.0,12018.0
长鹭悦湖,5.0,18603.0,1326.0,17500.0,18087.0,18242.0,18279.0,20909.0
開世嘉年二期,1.0,8178.0,,8178.0,8178.0,8178.0,8178.0,8178.0
门球场,1.0,2280.0,,2280.0,2280.0,2280.0,2280.0,2280.0
阳光书香苑,5.0,4294.0,986.0,3209.0,3272.0,4654.0,5081.0,5253.0
阳光地中海,1.0,8381.0,,8381.0,8381.0,8381.0,8381.0,8381.0
阳光家园,8.0,8284.0,380.0,7849.0,8044.0,8226.0,8371.0,9010.0
阳光家园（旅顺开发区）,6.0,3914.0,917.0,2657.0,3295.0,3983.0,4554.0,5053.0
阳光小筑,1.0,23953.0,,23953.0,23953.0,23953.0,23953.0,23953.0
阳光月秀,70.0,16785.0,1998.0,12679.0,15405.0,16444.0,17898.0,24889.0
阳光林苑,3.0,14778.0,139.0,14650.0,14704.0,14759.0,14842.0,14926.0
阳光波尔多,3.0,5584.0,157.0,5412.0,5516.0,5621.0,5670.0,5720.0
阳光生态城,31.0,5295.0,803.0,3774.0,4668.0,5209.0,6015.0,7055.0
阳光百合,11.0,18159.0,1468.0,15369.0,17813.0,18139.0,18753.0,20312.0
阳光花园一期,1.0,15392.0,,15392.0,15392.0,15392.0,15392.0,15392.0
阳光花园二期,1.0,16508.0,,16508.0,16508.0,16508.0,16508.0,16508.0
阳光驿城,60.0,11845.0,842.0,9941.0,11291.0,11869.0,12341.0,14286.0
阳春小区,1.0,3916.0,,3916.0,3916.0,3916.0,3916.0,3916.0
陆港小区,1.0,2959.0,,2959.0,2959.0,2959.0,2959.0,2959.0
隆富山庄,1.0,16711.0,,16711.0,16711.0,16711.0,16711.0,16711.0
隆成壹品,8.0,7746.0,1125.0,5749.0,7469.0,8214.0,8400.0,8700.0
隆成壹品三期,1.0,9660.0,,9660.0,9660.0,9660.0,9660.0,9660.0
隆成壹品二期,3.0,8155.0,1279.0,6685.0,7727.0,8769.0,8890.0,9012.0
隆成壹品四期,15.0,8316.0,852.0,6068.0,8188.0,8494.0,8852.0,9302.0
隆泉华庭,2.0,22295.0,1581.0,21177.0,21736.0,22295.0,22854.0,23413.0
隐嶺八十泉,2.0,8264.0,527.0,7892.0,8078.0,8264.0,8451.0,8637.0
隽佳欣苑,34.0,15977.0,1711.0,11500.0,15760.0,16564.0,16940.0,18426.0
雁谷岚山二期,3.0,9398.0,1689.0,8092.0,8444.0,8797.0,10051.0,11305.0
雅馨苑,1.0,8213.0,,8213.0,8213.0,8213.0,8213.0,8213.0
集贤北街,12.0,14666.0,2182.0,11877.0,13336.0,14674.0,15403.0,19550.0
集贤南一街,9.0,13938.0,1760.0,10857.0,13470.0,13652.0,15093.0,16619.0
集贤街,3.0,14029.0,1830.0,12260.0,13087.0,13914.0,14914.0,15914.0
雍景台,7.0,17700.0,535.0,17161.0,17284.0,17655.0,18010.0,18496.0
雍景国际,12.0,6099.0,697.0,4968.0,5632.0,5997.0,6307.0,7529.0
雪苑,2.0,2770.0,1626.0,1620.0,2195.0,2770.0,3345.0,3920.0
雯君庭,6.0,24628.0,1071.0,23581.0,23920.0,24406.0,24910.0,26541.0
青云映山,6.0,28422.0,4099.0,23638.0,25626.0,27692.0,31188.0,34219.0
青云林海,22.0,22673.0,2357.0,16525.0,21558.0,23103.0,24128.0,27039.0
青国青城,71.0,11224.0,1007.0,9301.0,10642.0,11127.0,11655.0,15336.0
青松北里,42.0,9746.0,1398.0,5424.0,9084.0,10034.0,10698.0,11984.0
青松南里,45.0,9077.0,1859.0,6024.0,7575.0,9131.0,10337.0,13352.0
青林美地,12.0,21524.0,1759.0,19630.0,20429.0,20926.0,21856.0,25796.0
青秀蓝湾一期,9.0,23317.0,1394.0,21540.0,22073.0,23391.0,24203.0,25785.0
青秀蓝湾二期,7.0,23736.0,2373.0,21469.0,22488.0,22777.0,24142.0,28644.0
非标准散盘,1.0,5621.0,,5621.0,5621.0,5621.0,5621.0,5621.0
靠山巷,6.0,11489.0,786.0,10184.0,11241.0,11510.0,12016.0,12395.0
鞋业小区,9.0,3536.0,1640.0,1490.0,1797.0,3890.0,4657.0,5863.0
顺丰酒楼小区,1.0,1656.0,,1656.0,1656.0,1656.0,1656.0,1656.0
顺乐街,8.0,5013.0,1196.0,2696.0,4782.0,5196.0,5922.0,6224.0
顺发路,32.0,15102.0,1738.0,11132.0,14146.0,15518.0,16033.0,18055.0
顺山街小区,2.0,5310.0,723.0,4799.0,5054.0,5310.0,5566.0,5821.0
顺海香堤岛,2.0,4519.0,245.0,4346.0,4432.0,4519.0,4606.0,4692.0
顺达海滨花园,1.0,22484.0,,22484.0,22484.0,22484.0,22484.0,22484.0
顺达温泉花园一期,6.0,10373.0,923.0,9068.0,9824.0,10418.0,10974.0,11547.0
顺达温泉花园三期,5.0,11511.0,916.0,10651.0,10865.0,11468.0,11578.0,12993.0
顺达温泉花园二期,17.0,10998.0,1219.0,8770.0,10398.0,10530.0,11868.0,13599.0
颐华园,17.0,9599.0,717.0,7907.0,9190.0,9626.0,9860.0,10905.0
颐和星海,45.0,22173.0,2749.0,17969.0,20441.0,21580.0,24191.0,29082.0
颐和陆號,5.0,11821.0,831.0,11241.0,11411.0,11413.0,11773.0,13267.0
颐和香榭,43.0,31555.0,2481.0,25121.0,29892.0,31183.0,33483.0,37131.0
颐泊湾,1.0,12193.0,,12193.0,12193.0,12193.0,12193.0,12193.0
颐海听鸥,3.0,6380.0,839.0,5429.0,6062.0,6695.0,6856.0,7016.0
颐莲家园,13.0,4186.0,526.0,3254.0,3832.0,4040.0,4559.0,5096.0
颐馨园,6.0,9362.0,532.0,8667.0,9087.0,9312.0,9568.0,10213.0
风云巷,4.0,12020.0,958.0,11226.0,11322.0,11776.0,12475.0,13303.0
飞扬公寓,14.0,9067.0,841.0,7736.0,8387.0,9016.0,9883.0,10177.0
首开铂郡,2.0,27996.0,667.0,27524.0,27760.0,27996.0,28231.0,28467.0
香周路,1.0,12364.0,,12364.0,12364.0,12364.0,12364.0,12364.0
香周路（甘）,32.0,19510.0,2799.0,13449.0,17388.0,19522.0,21076.0,25333.0
香周首府,68.0,19424.0,2309.0,16610.0,18115.0,19128.0,19968.0,30752.0
香山翌景,23.0,7826.0,602.0,6693.0,7512.0,7866.0,8296.0,8715.0
香悦山,9.0,8677.0,696.0,7098.0,8521.0,8755.0,9079.0,9398.0
香松街,4.0,13572.0,916.0,12286.0,13241.0,13843.0,14174.0,14317.0
香榭里,3.0,9246.0,396.0,9000.0,9018.0,9035.0,9369.0,9703.0
香洲心城,9.0,22498.0,705.0,21594.0,21815.0,22539.0,23097.0,23508.0
香海上峰,1.0,5945.0,,5945.0,5945.0,5945.0,5945.0,5945.0
香海印象,1.0,4898.0,,4898.0,4898.0,4898.0,4898.0,4898.0
香海花园,22.0,16408.0,1918.0,13299.0,15198.0,16084.0,17854.0,19187.0
香海连天,3.0,7563.0,271.0,7277.0,7436.0,7595.0,7706.0,7817.0
香炉礁,217.0,12440.0,1982.0,7925.0,10982.0,12626.0,13754.0,19556.0
香茗苑,7.0,17343.0,912.0,16031.0,16795.0,17408.0,17947.0,18481.0
马栏北街,69.0,12871.0,1392.0,9482.0,12136.0,12858.0,13440.0,16858.0
马栏北街（沙河口区）,2.0,13864.0,1268.0,12967.0,13415.0,13864.0,14312.0,14760.0
马栏北街（甘井子区）,6.0,12255.0,1127.0,10956.0,11364.0,12236.0,13037.0,13727.0
马栏南街,2.0,11089.0,1331.0,10148.0,10618.0,11089.0,11560.0,12030.0
马栏小学北,105.0,11925.0,1325.0,8113.0,10995.0,12125.0,12879.0,14386.0
马栏小学南,51.0,12465.0,1057.0,8820.0,11942.0,12720.0,13110.0,14506.0
马栏广场,3.0,14667.0,966.0,13913.0,14123.0,14333.0,15044.0,15756.0
马栏广场东,16.0,12314.0,1265.0,9391.0,11779.0,12392.0,13322.0,14016.0
骊都,2.0,6802.0,90.0,6738.0,6770.0,6802.0,6833.0,6865.0
骏腾名苑,24.0,16192.0,3113.0,12240.0,14649.0,15564.0,16853.0,28881.0
骏达绅士花园,1.0,17666.0,,17666.0,17666.0,17666.0,17666.0,17666.0
高云街,6.0,10325.0,760.0,8959.0,10221.0,10466.0,10633.0,11231.0
高原街,2.0,12704.0,3.0,12702.0,12703.0,12704.0,12705.0,12706.0
高吉里,1.0,6385.0,,6385.0,6385.0,6385.0,6385.0,6385.0
高城北花园,29.0,9165.0,1399.0,7231.0,8395.0,9206.0,9714.0,15017.0
高城花园,32.0,8248.0,1137.0,5151.0,7947.0,8517.0,8793.0,11461.0
高安里,22.0,7285.0,1073.0,4821.0,6586.0,7445.0,7887.0,9627.0
高安里回迁楼,10.0,8875.0,930.0,7220.0,8601.0,9062.0,9434.0,10125.0
高家沟,14.0,11997.0,1357.0,9855.0,11464.0,11692.0,12250.0,15705.0
高寿街,12.0,11708.0,1625.0,9355.0,10863.0,11724.0,12486.0,14538.0
高尚路,2.0,12225.0,1806.0,10948.0,11586.0,12225.0,12864.0,13502.0
高志里小区,24.0,7519.0,763.0,5938.0,7194.0,7726.0,8020.0,8835.0
高民里,42.0,7377.0,849.0,5495.0,6735.0,7548.0,8024.0,9121.0
高泰里,7.0,7513.0,830.0,6402.0,6952.0,7613.0,7977.0,8721.0
高洁巷,15.0,11307.0,1006.0,8982.0,10884.0,11527.0,11980.0,12816.0
高祥里,36.0,8856.0,1472.0,5759.0,7854.0,8790.0,9973.0,11731.0
鲁能泰山7号,81.0,10806.0,1779.0,8418.0,9559.0,10305.0,11644.0,18757.0
鲁能泰山7号一期,59.0,10831.0,972.0,9158.0,10085.0,10668.0,11320.0,13957.0
鲁能胜地琴海园,34.0,9970.0,3311.0,6944.0,7775.0,8744.0,11322.0,19181.0
鲁能胜地逸海园,6.0,8121.0,892.0,7375.0,7449.0,7834.0,8488.0,9657.0
鲁迅路（二七商圈）,2.0,13210.0,788.0,12653.0,12932.0,13210.0,13488.0,13767.0
鲁迅路（寺儿沟商圈）,7.0,12718.0,1466.0,11024.0,11708.0,12223.0,13623.0,15117.0
鸣鹤街,3.0,17431.0,3727.0,13196.0,16040.0,18885.0,19548.0,20212.0
鸿玮澜山一期,14.0,14386.0,1519.0,12180.0,13504.0,14034.0,15277.0,17654.0
鸿玮澜山三期尊岳,1.0,18803.0,,18803.0,18803.0,18803.0,18803.0,18803.0
鸿玮澜山二期,31.0,13147.0,2517.0,9842.0,10798.0,13571.0,14722.0,18799.0
鸿福家园,10.0,5924.0,894.0,4370.0,5285.0,6144.0,6621.0,7116.0
鸿霖大厦,4.0,7492.0,1513.0,5320.0,7145.0,7921.0,8268.0,8807.0
鹏德同心园,7.0,16145.0,1955.0,13051.0,14880.0,16598.0,17606.0,18392.0
鹏程家园,1.0,4264.0,,4264.0,4264.0,4264.0,4264.0,4264.0
鹏程家园（开发区）,4.0,8408.0,1127.0,7423.0,7493.0,8244.0,9160.0,9723.0
鹏莱花园,2.0,17224.0,238.0,17055.0,17139.0,17224.0,17308.0,17392.0
鹏辉广场,1.0,15476.0,,15476.0,15476.0,15476.0,15476.0,15476.0
鹏辉新世纪一期,12.0,18996.0,1533.0,14660.0,18742.0,19336.0,19715.0,20447.0
鹏辉新世纪三期,5.0,18331.0,892.0,17392.0,17432.0,18503.0,18966.0,19361.0
鹏辉新世纪三期北园,3.0,18524.0,737.0,17891.0,18119.0,18347.0,18840.0,19333.0
鹏辉新世纪二期,2.0,19326.0,706.0,18827.0,19076.0,19326.0,19576.0,19825.0
鹏辉新世纪四期,43.0,18850.0,1715.0,16000.0,17626.0,18571.0,19676.0,23881.0
鹏辉新天居三期,28.0,14758.0,1304.0,12665.0,13869.0,14855.0,15438.0,18442.0
鹏辉新天居二期,2.0,15728.0,985.0,15032.0,15380.0,15728.0,16077.0,16425.0
鹏辉新纪元,19.0,18559.0,1854.0,14278.0,17970.0,18577.0,19124.0,22346.0
鹏顺园,15.0,27415.0,3499.0,20326.0,25460.0,28112.0,29460.0,33645.0
鹿山园,1.0,6908.0,,6908.0,6908.0,6908.0,6908.0,6908.0
鹿港小镇,22.0,12894.0,626.0,11731.0,12360.0,12949.0,13292.0,13908.0
麒麟西巷,5.0,12098.0,759.0,11123.0,11732.0,12187.0,12259.0,13187.0
黄河路（辽师商圈）,9.0,14496.0,4196.0,9849.0,12869.0,13586.0,15177.0,24650.0
黄金街小区,1.0,5831.0,,5831.0,5831.0,5831.0,5831.0,5831.0
黑石礁,32.0,13237.0,1662.0,10215.0,12211.0,13266.0,14395.0,17100.0
黑石礁广场,46.0,14539.0,2080.0,9860.0,12939.0,15155.0,15719.0,19326.0
黑石礁景山,17.0,13022.0,1308.0,10899.0,12153.0,13250.0,13970.0,15392.0
鼎新悦府,1.0,29733.0,,29733.0,29733.0,29733.0,29733.0,29733.0
鼎新鼎云都,2.0,21014.0,3198.0,18753.0,19884.0,21014.0,22145.0,23276.0
鼎新鼎润四季,2.0,19564.0,977.0,18873.0,19218.0,19564.0,19909.0,20254.0
鼎新鼎润府,2.0,20514.0,1162.0,19692.0,20103.0,20514.0,20924.0,21335.0
鼎盛佳苑,16.0,6240.0,654.0,4929.0,5984.0,6210.0,6603.0,7391.0
鼎盛朗庭园,28.0,7379.0,771.0,5894.0,7074.0,7590.0,7830.0,9142.0
鼎盛水晶湾,6.0,7647.0,658.0,6772.0,7259.0,7569.0,8085.0,8557.0
齐化家园,3.0,17233.0,1212.0,15928.0,16688.0,17448.0,17886.0,18323.0
龙山园,3.0,7668.0,359.0,7404.0,7464.0,7524.0,7800.0,8077.0
龙山小区,27.0,7142.0,836.0,5977.0,6536.0,7277.0,7536.0,9160.0
龙山花园,1.0,14528.0,,14528.0,14528.0,14528.0,14528.0,14528.0
龙栖谷,1.0,6813.0,,6813.0,6813.0,6813.0,6813.0,6813.0
龙江街,1.0,14121.0,,14121.0,14121.0,14121.0,14121.0,14121.0
龙河家园,7.0,6055.0,296.0,5837.0,5892.0,6009.0,6025.0,6704.0
龙泉街（三八广场）,2.0,13008.0,1216.0,12148.0,12578.0,13008.0,13438.0,13868.0
龙湖·水晶郦湾铂湾,1.0,41582.0,,41582.0,41582.0,41582.0,41582.0,41582.0
龙湖星海彼岸,50.0,27550.0,4214.0,19870.0,24091.0,28155.0,30487.0,35599.0
龙湖水晶郦湾,35.0,26893.0,1994.0,22677.0,25799.0,26712.0,28491.0,31015.0
龙湖滟澜山,13.0,18472.0,7396.0,2111.0,16323.0,17106.0,21296.0,35186.0
龙湖舜山府,1.0,27615.0,,27615.0,27615.0,27615.0,27615.0,27615.0
龙湖阳光城雲峰原著,2.0,19590.0,1565.0,18484.0,19037.0,19590.0,20144.0,20697.0
龙湾路小区,8.0,5872.0,865.0,4672.0,5190.0,6073.0,6456.0,7076.0
龙王塘一号,55.0,9548.0,924.0,7467.0,8919.0,9762.0,10138.0,11621.0
龙畔金泉一期,10.0,13208.0,1824.0,9665.0,12289.0,13488.0,14750.0,15277.0
龙畔金泉三期,36.0,14365.0,1618.0,9956.0,13602.0,14607.0,15145.0,19424.0
龙畔金泉二期,60.0,14098.0,1259.0,10746.0,13356.0,13992.0,14694.0,17619.0
龙畔金泉五期K1区,26.0,14354.0,1831.0,10711.0,13150.0,14825.0,15516.0,18441.0
龙畔金泉五期K2区,42.0,14253.0,1629.0,11554.0,13015.0,14332.0,15003.0,19432.0
龙畔金泉五期K3区,39.0,15100.0,1721.0,11470.0,14099.0,15071.0,16266.0,18171.0
龙畔金泉五期K4区,91.0,13401.0,1620.0,10068.0,12376.0,13214.0,14362.0,18503.0
龙畔金泉四期,28.0,14241.0,1528.0,11379.0,13098.0,14644.0,15310.0,17022.0
龙畔锦城,44.0,21525.0,2691.0,16498.0,19514.0,21838.0,23619.0,26259.0
龙祥嘉园,39.0,8548.0,641.0,7111.0,8211.0,8567.0,9009.0,9898.0
龙祥新家园,2.0,7514.0,518.0,7147.0,7330.0,7514.0,7697.0,7880.0
龙门街,1.0,22932.0,,22932.0,22932.0,22932.0,22932.0,22932.0
